Year,Month,Day,Temp,Count,DEWP,Count,SLP,Count,STP,Count,VISIB,Count,WDSP,Count,MXSPD,GUST,Max,MIN,PRCP,SNDP,FRSHTT
1972,05,29,62.3,8,49.9,8,1012.1,8,985.8,8,7.6,8,4.4,8,8.9,999.9,78.1,51.1,99.99,999.9,010000
1972,05,30,47.5,8,40.7,8,1008.0,8,981.7,8,10.2,8,10.8,8,15.0,999.9,61.0,42.1,99.99,999.9,110000
1972,05,31,45.6,8,32.9,8,1012.6,8,985.8,8,19.9,8,6.6,8,14.0,999.9,57.9,37.9,0.00,999.9,000000
1972,06,01,53.1,8,41.9,8,1008.1,8,981.7,8,16.8,8,4.1,8,8.0,999.9,70.0,42.1,99.99,999.9,010000
1972,06,02,54.6,8,44.9,8,1007.3,8,980.9,8,16.7,8,4.2,8,8.0,999.9,75.0,39.0,0.00,999.9,000000
1972,06,03,62.2,8,52.5,8,1007.1,8,981.0,8,16.2,8,4.5,8,11.1,999.9,75.9,50.0,0.00,999.9,000000
1972,06,04,56.1,8,46.4,8,1017.2,8,990.6,8,16.8,8,8.5,8,13.0,999.9,64.9,44.1,0.00,999.9,000000
1972,06,05,56.8,8,45.3,8,1021.4,8,994.5,8,19.9,8,6.4,8,11.1,999.9,70.0,46.9,0.00,999.9,000000
1972,06,06,57.6,8,48.1,8,1016.0,8,989.3,8,18.6,8,8.0,8,15.0,999.9,66.0,50.0,0.00,999.9,000000
1972,06,07,59.3,8,48.4,8,1017.0,8,990.5,8,16.4,8,5.5,8,11.1,999.9,79.0,45.0,0.00,999.9,000000
1972,06,08,63.4,8,54.4,8,1008.8,8,982.6,8,10.9,8,5.7,8,8.0,999.9,75.9,55.0,99.99,999.9,010010
1972,06,09,53.3,8,45.1,8,1010.7,8,984.3,8,16.6,8,9.5,8,13.0,999.9,64.0,48.0,0.00,999.9,100000
1972,06,10,42.8,8,27.0,8,1023.7,8,996.4,8,21.1,8,10.4,8,15.0,999.9,53.1,33.1,0.00,999.9,000000
1972,06,11,45.3,8,35.5,8,1022.3,8,995.1,8,21.1,8,6.1,8,15.9,999.9,64.0,33.1,0.00,999.9,000000
1972,06,12,53.7,8,44.8,8,1012.8,8,986.2,8,16.7,8,4.2,8,6.0,999.9,60.1,48.9,0.00,999.9,000000
1972,06,13,55.5,8,51.0,8,1012.1,8,985.6,8,4.2,8,6.7,8,13.0,999.9,61.0,50.0,0.00,999.9,100000
1972,06,14,62.0,8,57.6,8,1005.0,8,979.0,8,3.7,8,7.5,8,10.1,999.9,75.0,57.0,99.99,999.9,110000
1972,06,15,59.5,8,53.4,8,1005.3,8,979.2,8,12.1,8,7.1,8,14.0,999.9,63.0,55.9,99.99,999.9,110000
1972,06,16,49.5,8,40.1,8,1019.6,8,992.7,8,18.6,8,9.9,8,14.0,999.9,59.0,42.1,0.00,999.9,000000
1972,06,17,49.5,8,37.9,8,1025.3,8,998.1,8,19.9,8,4.5,8,13.0,999.9,69.1,34.0,0.00,999.9,000000
1972,06,18,56.9,8,42.6,8,1023.3,8,996.5,8,18.6,8,6.5,8,13.0,999.9,73.0,43.0,0.00,999.9,000000
1972,06,19,61.8,8,49.9,8,1016.4,8,989.9,8,17.8,8,7.5,8,10.1,999.9,78.1,48.0,0.00,999.9,000000
1972,06,20,60.5,8,55.0,8,1004.6,8,978.5,8,3.8,8,9.0,8,13.0,999.9,71.1,50.0,99.99,999.9,110000
1972,06,21,51.0,8,42.4,8,1007.7,8,981.3,8,19.9,8,9.1,8,13.0,999.9,60.1,43.0,0.00,999.9,000000
1972,06,22,52.8,8,33.8,8,1012.8,8,986.1,8,19.9,8,10.0,8,14.0,999.9,60.1,46.0,0.00,999.9,000000
1972,06,23,51.7,8,41.0,8,1011.3,8,984.8,8,14.5,8,9.4,8,11.1,999.9,57.0,46.0,99.99,999.9,110000
1972,06,24,59.4,8,52.4,8,1009.4,8,983.1,8,19.9,8,8.5,8,12.0,999.9,70.0,53.1,0.00,999.9,000000
1972,06,25,62.4,8,57.0,8,1007.6,8,981.5,8,15.5,8,8.3,8,11.1,999.9,71.1,55.9,99.99,999.9,010000
1972,06,26,62.3,8,56.6,8,1009.4,8,983.1,8,16.3,8,5.8,8,12.0,999.9,72.0,53.1,99.99,999.9,010000
1972,06,27,63.4,8,55.6,8,1011.8,8,985.5,8,16.7,8,5.7,8,11.1,999.9,78.1,50.0,0.00,999.9,000000
1972,06,28,68.1,8,58.3,8,1011.8,8,985.6,8,18.0,8,6.1,8,13.0,999.9,80.1,55.9,0.00,999.9,000000
1972,06,29,67.9,8,57.9,8,1010.3,8,984.3,8,8.7,8,6.1,8,10.1,999.9,82.0,55.0,0.00,999.9,000000
1972,06,30,66.1,8,57.8,8,1007.8,8,981.8,8,6.2,8,3.7,8,10.1,999.9,80.1,53.1,0.00,999.9,100000
1972,07,01,63.4,8,53.2,8,1005.3,8,979.4,8,15.2,8,6.8,8,12.0,999.9,75.0,54.0,0.00,999.9,100000
1972,07,02,58.2,8,49.8,8,1009.3,8,983.1,8,16.2,8,6.9,8,14.0,999.9,68.0,52.0,0.00,999.9,000000
1972,07,03,50.9,8,39.5,8,1019.4,8,992.6,8,19.9,8,8.1,8,13.0,999.9,61.0,44.1,0.00,999.9,000000
1972,07,04,51.5,8,39.6,8,1023.9,8,996.9,8,19.9,8,8.6,8,15.0,999.9,64.9,37.0,0.00,999.9,000000
1972,07,05,56.2,8,43.2,8,1023.0,8,996.2,8,21.1,8,5.2,8,12.0,999.9,73.9,39.0,0.00,999.9,000000
1972,07,06,60.2,8,48.0,8,1020.6,8,993.9,8,16.9,8,5.3,8,8.0,999.9,78.1,45.0,0.00,999.9,100000
1972,07,07,62.8,8,51.5,8,1019.8,8,993.3,8,16.0,8,5.4,8,12.0,999.9,75.0,52.0,99.99,999.9,010000
1972,07,08,64.8,8,55.2,8,1020.2,8,993.6,8,10.1,8,4.7,8,10.1,999.9,75.0,57.0,0.00,999.9,000000
1972,07,09,61.5,8,56.9,8,1017.5,8,991.0,8,4.8,8,5.8,8,10.1,999.9,70.0,57.0,99.99,999.9,110000
1972,07,10,60.6,8,58.4,8,1014.0,8,987.6,8,5.3,8,5.8,8,8.9,999.9,63.0,57.9,99.99,999.9,110000
1972,07,11,62.3,8,59.5,8,1018.9,8,992.3,8,13.0,8,5.4,8,10.1,999.9,79.0,53.1,99.99,999.9,010010
1972,07,12,71.5,8,66.2,8,1014.5,8,988.4,8,7.4,8,8.1,8,14.0,999.9,80.1,64.0,99.99,999.9,110010
1972,07,13,63.5,8,57.7,8,1012.2,8,986.0,8,12.6,8,5.0,8,13.0,999.9,78.1,54.0,0.00,999.9,100000
1972,07,14,63.5,8,60.9,8,1006.3,8,980.2,8,14.2,8,4.6,8,10.1,999.9,72.0,57.9,99.99,999.9,110000
1972,07,15,64.4,8,61.5,8,1003.1,8,977.2,8,9.3,8,6.4,8,11.1,999.9,68.0,59.0,99.99,999.9,110000
1972,07,16,61.9,8,53.4,8,1014.1,8,987.7,8,17.6,8,3.7,8,12.0,999.9,77.0,48.9,0.00,999.9,000000
1972,07,17,66.4,8,60.8,8,1015.8,8,989.4,8,14.9,8,4.9,8,8.9,999.9,75.9,57.0,0.00,999.9,000000
1972,07,18,69.4,8,63.3,8,1013.7,8,987.5,8,13.3,8,9.5,8,13.0,999.9,77.0,64.9,99.99,999.9,110000
1972,07,19,67.6,8,60.8,8,1021.0,8,994.5,8,15.0,8,5.6,8,14.0,999.9,80.1,53.1,0.00,999.9,100000
1972,07,20,72.3,8,67.5,8,1017.3,8,991.0,8,10.6,8,6.7,8,10.1,999.9,82.0,66.0,0.00,999.9,100000
1972,07,21,68.4,8,63.6,8,1018.9,8,992.5,8,9.0,8,6.5,8,8.9,999.9,78.1,57.0,99.99,999.9,110000
1972,07,22,69.6,8,63.4,8,1016.3,8,990.0,8,17.3,8,7.0,8,13.0,999.9,75.0,66.0,99.99,999.9,010010
1972,07,23,66.7,8,64.8,8,1010.3,8,984.1,8,13.0,8,4.4,8,11.1,999.9,73.0,62.1,99.99,999.9,110000
1972,07,24,65.1,8,59.9,8,1009.2,8,983.0,8,13.3,8,5.1,8,12.0,999.9,73.9,55.0,0.00,999.9,100000
1972,07,25,59.0,8,54.1,8,1011.8,8,985.5,8,17.8,8,11.2,8,14.0,999.9,64.9,52.0,0.00,999.9,100000
1972,07,26,57.3,8,51.2,8,1017.5,8,990.9,8,15.7,8,6.2,8,13.0,999.9,69.1,50.0,0.00,999.9,100000
1972,07,27,57.5,8,49.8,8,1018.6,8,992.1,8,20.1,8,6.1,8,13.0,999.9,71.1,44.1,0.00,999.9,000000
1972,07,28,60.9,8,49.8,8,1019.6,8,993.0,8,21.7,8,6.8,8,10.1,999.9,73.0,48.0,0.00,999.9,000000
1972,07,29,63.5,8,51.5,8,1017.0,8,990.7,8,21.1,8,4.8,8,6.0,999.9,73.0,53.1,0.00,999.9,000000
1972,07,30,65.3,8,58.4,8,1014.9,8,988.5,8,14.8,8,4.7,8,10.1,999.9,78.1,55.0,99.99,999.9,010010
1972,07,31,68.6,8,63.7,8,1013.0,8,986.8,8,10.3,8,4.5,8,8.9,999.9,78.1,63.0,99.99,999.9,110010
1972,08,01,62.5,8,54.5,8,1017.2,8,990.8,8,14.7,8,4.6,8,10.1,999.9,71.1,53.1,0.00,999.9,100000
1972,08,02,60.8,8,56.0,8,1011.8,8,985.5,8,11.7,8,6.0,8,12.0,999.9,64.9,57.0,99.99,999.9,110000
1972,08,03,59.9,8,55.5,8,1010.9,8,984.7,8,8.9,8,10.2,8,15.0,999.9,66.9,53.1,0.00,999.9,100000
1972,08,04,54.6,8,45.6,8,1023.7,8,996.7,8,19.9,8,5.2,8,8.9,999.9,68.0,44.1,0.00,999.9,000000
1972,08,05,58.6,8,50.2,8,1020.5,8,993.8,8,20.5,8,6.0,8,13.0,999.9,75.0,45.0,0.00,999.9,000000
1972,08,06,61.9,8,59.1,8,1012.2,8,985.9,8,8.2,8,5.0,8,8.9,999.9,68.0,57.9,99.99,999.9,110000
1972,08,07,57.9,8,51.5,8,1007.6,8,981.3,8,14.4,8,8.9,8,13.0,999.9,66.0,53.1,99.99,999.9,110000
1972,08,08,51.7,8,47.6,8,1008.2,8,981.8,8,18.6,8,4.7,8,10.1,999.9,61.0,42.1,99.99,999.9,010000
1972,08,09,56.8,8,49.2,8,1012.9,8,986.4,8,17.9,8,8.3,8,13.0,999.9,64.0,51.1,99.99,999.9,010000
1972,08,10,56.5,8,48.0,8,1022.0,8,995.2,8,21.1,8,6.4,8,12.0,999.9,70.0,46.0,0.00,999.9,000000
1972,08,11,58.6,8,55.0,8,1016.8,8,990.3,8,10.4,8,5.4,8,8.0,999.9,62.1,55.9,99.99,999.9,110000
1972,08,12,64.9,8,62.2,8,1014.2,8,987.8,8,5.4,8,5.2,8,8.9,999.9,73.0,60.1,99.99,999.9,110000
1972,08,13,58.6,8,55.0,8,1018.3,8,991.7,8,18.9,8,6.0,8,8.9,999.9,64.0,53.1,99.99,999.9,010000
1972,08,14,61.4,8,58.1,8,1018.5,8,991.9,8,12.8,8,5.4,8,10.1,999.9,64.0,60.1,99.99,999.9,110000
1972,08,15,61.1,8,50.1,8,1026.2,8,999.4,8,19.3,8,5.9,8,10.1,999.9,72.0,52.0,0.00,999.9,000000
1972,08,16,58.9,8,53.4,8,1019.4,8,992.9,8,16.0,7,7.6,8,8.9,999.9,66.0,55.9,99.99,999.9,110000
1972,08,17,60.1,8,59.3,8,1013.3,8,986.9,8,1.6,8,5.7,8,8.9,999.9,66.9,57.0,99.99,999.9,110000
1972,08,18,63.3,8,61.0,8,1013.2,8,987.0,8,5.4,8,6.7,8,10.1,999.9,73.9,57.0,0.00,999.9,100000
1972,08,19,67.0,8,59.7,8,1018.1,8,991.8,8,14.3,8,4.0,8,8.0,999.9,81.0,55.0,0.00,999.9,100000
1972,08,20,67.2,8,59.5,8,1020.1,8,993.7,8,15.3,8,3.5,8,8.9,999.9,82.0,54.0,0.00,999.9,000000
1972,08,21,71.0,8,65.5,8,1011.5,8,985.4,8,9.8,8,6.4,8,12.0,999.9,81.0,63.0,0.00,999.9,000000
1972,08,22,67.3,8,64.9,8,1008.0,8,982.1,8,9.7,8,7.9,8,10.1,999.9,78.1,61.0,99.99,999.9,010010
1972,08,23,60.8,8,58.9,8,1010.5,8,984.3,8,7.8,8,3.4,8,6.0,999.9,66.0,57.9,99.99,999.9,110000
1972,08,24,65.5,8,63.4,8,1011.5,8,985.4,8,4.4,8,7.9,8,12.0,999.9,72.0,64.0,99.99,999.9,110000
1972,08,25,64.8,8,61.8,8,1013.7,8,987.4,8,7.7,8,4.8,8,8.0,999.9,68.0,60.1,99.99,999.9,110000
1972,08,26,64.5,8,62.4,8,1015.7,8,989.4,8,7.0,8,4.9,8,7.0,999.9,66.9,61.0,99.99,999.9,110000
1972,08,27,65.0,8,63.0,8,1008.0,8,981.9,8,4.3,8,7.2,8,12.0,999.9,66.0,63.0,99.99,999.9,110000
1972,08,28,61.3,8,56.6,8,1008.9,8,982.8,8,10.7,8,7.2,8,13.0,999.9,71.1,54.0,0.00,999.9,100000
1972,08,29,60.1,8,52.5,8,1015.3,8,989.0,8,15.5,8,5.0,8,10.1,999.9,73.0,50.0,0.00,999.9,000000
1972,08,30,63.3,8,56.8,8,1018.0,8,991.7,8,16.2,8,6.3,8,14.0,999.9,84.0,50.0,0.00,999.9,000000
1972,08,31,72.1,8,64.5,8,1015.8,8,989.7,8,9.7,8,6.5,8,12.0,999.9,82.9,62.1,0.00,999.9,100000
1972,09,01,65.5,8,61.5,8,1014.9,8,988.7,8,7.8,8,7.6,8,13.0,999.9,75.9,59.0,99.99,999.9,110010
1972,09,02,55.3,8,46.3,8,1022.4,8,995.8,8,19.9,8,8.3,8,13.0,999.9,62.1,48.0,0.00,999.9,000000
1972,09,03,53.1,8,45.4,8,1023.5,8,996.7,8,19.9,8,6.4,8,10.1,999.9,63.0,45.0,0.00,999.9,000000
1972,09,04,53.4,8,44.2,8,1018.0,8,991.3,8,19.9,8,4.3,8,7.0,999.9,68.0,42.1,0.00,999.9,000000
1972,09,05,58.1,8,49.9,8,1011.7,8,985.3,8,17.9,8,8.0,8,12.0,999.9,64.0,52.0,99.99,999.9,010000
1972,09,06,52.8,8,49.6,8,1012.7,8,986.1,8,16.8,8,6.8,8,14.0,999.9,66.9,43.0,0.00,999.9,000000
1972,09,07,63.4,8,58.4,8,1008.5,8,982.4,8,11.4,8,12.1,8,15.0,999.9,66.0,59.0,99.99,999.9,110000
1972,09,08,54.5,8,48.6,8,1018.0,8,991.4,8,18.0,8,7.8,8,13.0,999.9,63.0,48.9,0.00,999.9,000000
1972,09,09,54.1,8,46.2,8,1025.1,8,998.2,8,19.9,8,5.6,8,11.1,999.9,66.0,45.0,0.00,999.9,000000
1972,09,10,54.5,8,49.9,8,1025.2,8,998.4,8,18.0,8,4.5,8,11.1,999.9,64.9,45.0,0.00,999.9,000000
1972,09,11,59.5,8,58.0,8,1017.6,8,991.2,8,6.2,8,5.4,8,7.0,999.9,62.1,57.0,99.99,999.9,110000
1972,09,12,56.0,8,50.9,8,1020.0,8,993.4,8,10.0,8,5.9,8,8.9,999.9,69.1,44.1,0.00,999.9,100000
1972,09,13,58.2,8,56.2,8,1012.0,8,985.6,8,6.1,8,4.9,8,8.0,999.9,63.0,54.0,99.99,999.9,110000
1972,09,14,56.3,8,49.8,8,1014.0,8,987.5,8,15.2,8,9.0,8,13.0,999.9,61.0,48.0,99.99,999.9,110000
1972,09,15,56.0,8,51.1,8,1008.9,8,982.5,8,18.6,8,8.6,8,18.1,999.9,68.0,45.0,0.00,999.9,000000
1972,09,16,47.2,8,44.1,8,1007.0,8,980.6,8,19.9,8,8.0,8,13.0,999.9,55.9,37.0,0.00,999.9,000000
1972,09,17,59.9,8,54.1,8,1001.3,8,975.2,8,13.5,8,10.4,8,18.1,999.9,63.0,55.9,99.99,999.9,010010
1972,09,18,56.4,8,49.0,8,1016.7,8,990.3,8,19.9,8,4.8,8,6.0,999.9,69.1,48.0,0.00,999.9,000000
1972,09,19,53.4,8,48.8,8,1027.9,8,1001.2,8,18.9,8,5.6,8,13.0,999.9,62.1,45.0,0.00,999.9,000000
1972,09,20,58.4,8,54.4,8,1024.4,8,997.8,8,12.7,8,11.7,8,20.0,999.9,66.9,50.0,0.00,999.9,000000
1972,09,21,58.3,8,51.9,8,1014.6,8,988.2,8,17.0,8,9.0,8,17.1,999.9,66.0,51.1,99.99,999.9,010000
1972,09,22,47.9,8,37.5,8,1022.8,8,995.9,8,21.1,8,12.5,8,19.0,999.9,53.1,44.1,0.00,999.9,000000
1972,09,23,46.4,8,41.0,8,1023.1,8,996.0,8,21.1,8,5.4,8,12.0,999.9,63.0,36.0,0.00,999.9,000000
1972,09,24,52.0,8,50.2,8,1015.8,8,989.2,8,9.7,8,6.4,8,8.9,999.9,60.1,46.0,0.00,999.9,100000
1972,09,25,56.8,8,56.6,8,1014.5,8,988.0,8,4.7,8,5.0,8,10.1,999.9,57.9,55.0,99.99,999.9,110000
1972,09,26,51.1,8,50.1,8,1012.5,8,985.9,8,9.0,8,9.5,8,15.9,999.9,54.0,46.9,99.99,999.9,110000
1972,09,27,42.9,8,35.6,8,1024.9,8,997.8,8,22.4,8,8.1,8,15.0,999.9,50.0,33.1,0.00,999.9,000000
1972,09,28,45.5,8,44.0,8,1021.0,8,994.0,8,19.0,8,8.2,8,13.0,999.9,55.9,37.0,0.00,999.9,000000
1972,09,29,49.3,8,46.0,8,1006.5,8,980.0,8,12.7,8,12.0,8,14.0,999.9,57.9,46.0,99.99,999.9,110000
1972,09,30,42.8,8,38.1,8,1007.4,8,980.8,8,19.9,8,8.0,8,14.0,999.9,48.0,37.9,99.99,999.9,010000
1972,10,01,45.1,8,42.7,8,1007.7,8,981.1,8,15.9,8,5.7,8,8.0,999.9,54.0,37.9,99.99,999.9,011000
1972,10,02,51.8,8,48.9,8,1016.2,8,989.5,8,12.7,8,3.6,8,8.9,999.9,59.0,44.1,99.99,999.9,010000
1972,10,03,53.5,8,52.1,8,1020.6,8,993.8,8,9.4,8,7.3,8,11.1,999.9,59.0,51.1,99.99,999.9,110000
1972,10,04,57.4,8,54.7,8,1021.3,8,994.6,8,4.6,8,6.7,8,11.1,999.9,68.0,50.0,0.00,999.9,100000
1972,10,05,56.0,8,55.1,8,1022.5,8,995.8,8,1.9,8,5.0,8,7.0,999.9,63.0,52.0,0.00,999.9,100000
1972,10,06,53.0,8,51.1,8,1016.9,8,990.3,8,6.3,8,7.8,8,13.0,999.9,57.0,48.0,99.99,999.9,110000
1972,10,07,41.0,8,35.7,8,1014.1,8,987.2,8,20.5,8,4.9,8,11.1,999.9,53.1,30.9,0.00,999.9,000000
1972,10,08,46.1,8,39.2,8,997.7,8,971.6,8,18.5,8,16.5,8,27.0,999.9,51.1,42.1,99.99,999.9,010000
1972,10,09,38.4,8,26.9,8,1017.4,8,990.4,8,19.3,8,16.3,8,24.1,999.9,41.0,36.0,0.00,999.9,000000
1972,10,10,37.4,8,31.9,8,1030.4,8,1002.8,8,21.1,8,6.8,8,15.0,999.9,53.1,28.0,0.00,999.9,000000
1972,10,11,51.3,8,44.8,8,1022.6,8,995.6,8,13.0,8,8.3,8,11.1,999.9,55.9,50.0,99.99,999.9,110000
1972,10,12,42.6,8,36.9,8,1024.9,8,997.8,8,16.0,8,10.8,8,15.0,999.9,52.0,37.0,0.00,999.9,100000
1972,10,13,38.5,8,32.7,8,1018.4,8,991.1,8,20.5,8,6.0,8,10.1,999.9,53.1,30.0,99.99,999.9,001000
1972,10,14,46.0,8,39.2,8,1010.2,8,983.4,8,16.0,8,10.7,8,20.0,999.9,52.0,41.0,99.99,999.9,001000
1972,10,15,39.5,8,28.1,8,1019.8,8,992.8,8,15.7,8,10.7,8,14.0,999.9,46.9,36.0,0.00,999.9,000000
1972,10,16,44.3,8,36.1,8,998.5,8,972.1,8,17.9,8,13.9,8,35.0,999.9,48.0,42.1,99.99,999.9,010000
1972,10,17,32.4,8,22.9,8,1006.1,8,979.2,8,8.3,8,16.4,8,27.0,999.9,35.1,30.0,99.99,999.9,001000
1972,10,18,28.9,8,23.1,8,1023.9,8,996.3,8,10.0,8,6.9,8,13.0,999.9,33.1,25.0,99.99,999.9,001000
1972,10,19,29.6,8,26.0,8,1030.6,8,1002.9,8,9.9,8,3.7,8,11.1,999.9,36.0,23.0,99.99,999.9,101000
1972,10,20,35.3,8,23.2,8,1027.6,8,1000.1,8,19.9,8,7.8,8,13.0,999.9,46.0,26.1,0.00,999.9,000000
1972,10,21,39.2,8,37.2,8,1020.7,8,993.5,8,11.3,8,6.5,8,11.1,999.9,41.0,37.0,99.99,999.9,110000
1972,10,22,42.1,8,41.0,8,1019.6,8,992.6,8,12.4,8,4.1,8,11.1,999.9,46.0,41.0,0.00,999.9,100000
1972,10,23,38.6,8,35.5,8,1015.9,8,989.0,8,11.9,8,11.1,8,14.0,999.9,43.0,37.0,99.99,999.9,011000
1972,10,24,32.4,8,23.0,8,1022.9,8,995.5,8,21.1,8,6.7,8,10.1,999.9,37.9,26.1,0.00,999.9,000000
1972,10,25,33.3,8,30.2,8,1018.1,8,990.8,8,15.0,8,5.3,8,10.1,999.9,45.0,26.1,0.00,999.9,100000
1972,10,26,47.7,8,41.7,8,1007.6,8,980.9,8,9.4,8,9.5,8,13.0,999.9,55.9,42.1,0.00,999.9,000000
1972,10,27,50.8,8,44.1,8,1013.2,8,986.6,8,9.9,8,5.8,8,8.9,999.9,60.1,44.1,0.00,999.9,000000
1972,10,28,43.0,8,41.5,8,1013.0,8,986.2,8,9.1,8,8.0,8,15.0,999.9,46.9,39.9,99.99,999.9,110000
1972,10,29,34.6,8,26.0,8,1020.3,8,993.0,8,16.7,8,7.5,8,15.0,999.9,37.9,30.0,0.00,999.9,000000
1972,10,30,30.0,8,22.6,8,1029.1,8,1001.5,8,22.4,8,5.6,8,8.9,999.9,39.0,24.1,0.00,999.9,000000
1972,10,31,31.5,8,28.0,8,1030.8,8,1003.2,8,16.7,8,4.6,8,8.0,999.9,34.0,28.0,99.99,999.9,001000
1972,11,01,37.8,8,35.2,8,1024.4,8,997.0,8,14.7,8,5.8,8,8.9,999.9,44.1,33.1,0.00,999.9,000000
1972,11,02,38.6,8,37.2,8,1012.1,8,985.2,8,9.8,8,8.5,8,13.0,999.9,39.9,37.0,99.99,999.9,110000
1972,11,03,34.0,8,30.3,8,1011.9,8,984.8,8,12.0,8,9.5,8,14.0,999.9,39.0,28.9,99.99,999.9,111000
1972,11,04,30.4,8,25.9,8,1019.4,8,992.0,8,13.9,8,6.1,8,12.0,999.9,34.0,28.0,99.99,999.9,001000
1972,11,05,36.7,8,35.8,8,1021.9,8,994.6,8,8.3,8,3.5,8,8.9,999.9,42.1,33.1,0.00,999.9,100000
1972,11,06,43.1,8,40.1,8,1023.6,8,996.4,8,10.6,8,7.7,8,11.1,999.9,48.9,39.9,0.00,999.9,000000
1972,11,07,44.2,8,43.8,8,1016.2,8,989.3,8,4.6,8,8.1,8,10.1,999.9,45.0,43.0,99.99,999.9,110000
1972,11,08,40.1,8,36.6,8,1014.4,8,987.5,8,11.9,8,8.6,8,13.0,999.9,45.0,36.0,99.99,999.9,111000
1972,11,09,30.3,8,26.5,8,1024.0,8,996.5,8,12.7,8,5.9,8,8.0,999.9,32.0,28.9,99.99,999.9,001000
1972,11,10,35.8,8,33.3,8,1019.7,8,992.3,8,9.9,8,7.9,8,11.1,999.9,37.9,33.1,0.00,999.9,000000
1972,11,11,37.4,8,34.8,8,1014.7,8,987.6,8,8.9,8,4.7,8,7.0,999.9,42.1,35.1,99.99,999.9,010000
1972,11,12,38.1,8,32.4,8,1020.4,8,993.2,8,18.3,8,9.0,8,12.0,999.9,41.0,37.0,99.99,999.9,010000
1972,11,13,29.8,8,18.7,8,1027.0,8,999.4,8,19.9,8,10.4,8,13.0,999.9,35.1,23.0,99.99,999.9,001000
1972,11,14,24.8,8,16.6,8,1023.3,8,995.7,8,19.9,8,9.1,8,12.0,999.9,32.0,21.0,0.00,999.9,000000
1972,11,15,21.6,8,14.6,8,1023.3,8,995.5,8,19.9,8,5.9,8,8.9,999.9,30.0,15.1,0.00,999.9,000000
1972,11,16,26.8,8,22.7,8,1021.1,8,993.5,8,15.8,8,3.1,8,7.0,999.9,37.9,19.0,0.00,999.9,000000
1972,11,17,31.8,8,26.2,8,1015.5,8,988.3,8,13.0,8,4.4,8,8.0,999.9,35.1,28.0,0.00,999.9,000000
1972,11,18,31.5,8,26.0,8,1020.2,8,992.8,8,12.6,8,5.5,8,10.1,999.9,37.0,27.0,99.99,999.9,001000
1972,11,19,31.6,8,25.4,8,1024.3,8,996.7,8,20.5,8,2.4,8,5.1,999.9,36.0,28.9,99.99,999.9,001000
1972,11,20,28.5,8,24.7,8,1021.7,8,994.1,8,17.4,8,6.2,8,10.1,999.9,32.0,25.0,99.99,999.9,001000
1972,11,21,28.4,8,21.4,8,1024.2,8,996.8,8,13.3,8,5.5,8,10.1,999.9,30.9,26.1,99.99,999.9,001000
1972,11,22,23.3,8,17.3,8,1023.5,8,995.7,8,11.8,8,5.9,8,10.1,999.9,26.1,21.0,99.99,999.9,001000
1972,11,23,27.0,8,20.9,8,1016.9,8,989.5,8,15.2,8,8.5,8,14.0,999.9,34.0,21.9,99.99,999.9,001000
1972,11,24,34.0,8,31.4,8,1011.2,8,984.0,8,8.8,8,5.8,8,11.1,999.9,39.9,30.0,0.00,999.9,100000
1972,11,25,38.2,8,37.5,8,1006.5,8,979.7,8,5.7,8,5.9,8,8.9,999.9,39.9,33.1,0.00,999.9,100000
1972,11,26,35.8,8,35.4,8,991.7,8,965.2,8,3.7,8,5.1,8,8.0,999.9,37.9,34.0,99.99,999.9,111000
1972,11,27,34.8,8,34.5,8,990.9,8,964.3,8,7.1,8,4.6,8,7.0,999.9,37.9,32.0,99.99,999.9,101000
1972,11,28,31.1,8,29.3,8,1009.2,8,982.1,8,8.6,8,9.6,8,17.1,999.9,34.0,27.0,99.99,999.9,101000
1972,11,29,21.6,8,15.8,8,1021.9,8,994.1,8,11.4,8,8.8,8,15.9,999.9,27.0,16.0,99.99,999.9,001000
1972,11,30,30.2,8,29.5,8,1013.5,8,986.2,8,7.2,8,9.3,8,14.0,999.9,35.1,21.9,99.99,999.9,101000
1972,12,01,22.6,8,19.1,8,1002.0,8,975.0,8,4.7,8,10.4,8,15.0,999.9,34.0,12.9,99.99,999.9,001000
1972,12,02,14.7,8,10.7,8,1011.9,8,984.1,8,10.4,8,7.6,8,11.1,999.9,21.0,12.0,99.99,999.9,001000
1972,12,03,13.3,8,5.8,8,1018.0,8,990.2,8,9.2,8,5.4,8,8.0,999.9,21.0,8.1,99.99,999.9,001000
1972,12,04,10.5,8,5.9,8,1024.8,8,996.5,8,13.4,8,5.2,8,8.0,999.9,17.1,3.9,99.99,999.9,001000
1972,12,05,17.6,8,13.8,8,1017.7,8,989.9,8,5.4,8,9.0,8,12.0,999.9,19.9,16.0,99.99,999.9,011000
1972,12,06,19.6,8,19.0,8,1008.9,8,981.4,8,1.5,8,15.8,8,26.0,999.9,23.0,10.9,99.99,999.9,111000
1972,12,07,4.2,8,-5.1,8,1031.3,8,1002.7,8,14.1,8,11.2,8,17.1,999.9,10.9,-4.0,99.99,999.9,001000
1972,12,08,13.3,8,10.0,8,1028.3,8,1000.0,8,10.6,8,4.8,8,8.0,999.9,21.9,8.1,99.99,999.9,001000
1972,12,09,21.0,8,17.1,8,1020.6,8,992.8,8,8.6,8,6.8,8,12.0,999.9,25.0,15.1,99.99,999.9,001000
